Current_Time,Latitude,Latitude_direction,Longitude,Longitude_direction,Number_of_satellites
16:08:02,49.1229315,N,9.20988866667,E,08
16:08:03,49.122931,N,9.20988933333,E,08
16:08:04,49.1229305,N,9.20988966667,E,08
16:08:05,49.12293,N,9.20989083333,E,08
16:08:06,49.1229295,N,9.20989216667,E,08
16:08:07,49.1229291667,N,9.20989383333,E,08
16:08:08,49.1229286667,N,9.20989466667,E,08
16:08:09,49.1229278333,N,9.20989666667,E,08
16:08:10,49.1229273333,N,9.2098985,E,08
16:08:11,49.1229265,N,9.20990066667,E,08
16:08:12,49.122926,N,9.20990116667,E,08
16:08:13,49.1229255,N,9.20990233333,E,08
16:08:14,49.1229251667,N,9.20990333333,E,08
16:08:15,49.122925,N,9.20990416667,E,08
16:08:16,49.1229248333,N,9.209905,E,07
16:08:17,49.1229246667,N,9.20990683333,E,07
16:08:18,49.1229246667,N,9.20990933333,E,07
16:08:19,49.1229245,N,9.2099115,E,07
16:08:20,49.1229246667,N,9.20991533333,E,07
16:08:21,49.122925,N,9.20991783333,E,07
16:08:22,49.122925,N,9.20992016667,E,08
16:08:23,49.1229248333,N,9.20992266667,E,08
16:08:24,49.122925,N,9.2099245,E,08
16:08:25,49.1229258333,N,9.20992566667,E,07
16:08:26,49.1229275,N,9.20992933333,E,07
16:08:27,49.122929,N,9.20993216667,E,07
16:08:28,49.1229305,N,9.20993483333,E,07
16:08:29,49.1229326667,N,9.209937,E,08
16:08:30,49.1229341667,N,9.209939,E,08
16:08:31,49.1229356667,N,9.2099395,E,08
16:08:32,49.1229375,N,9.20994166667,E,08
16:08:33,49.122939,N,9.20994266667,E,08
16:08:34,49.122939,N,9.2099395,E,08
16:08:35,49.122939,N,9.20993616667,E,08
16:08:36,49.1229388333,N,9.20993266667,E,08
16:08:37,49.1229373333,N,9.20992533333,E,08
16:08:38,49.1229358333,N,9.2099165,E,08
16:08:39,49.1229345,N,9.209908,E,08
16:08:40,49.122933,N,9.20990083333,E,08
16:08:41,49.1229316667,N,9.20989433333,E,08
16:08:42,49.1229311667,N,9.2098905,E,08
16:08:43,49.1229306667,N,9.20988666667,E,08
16:08:44,49.1229296667,N,9.20988266667,E,08
16:08:45,49.1229321667,N,9.2098855,E,07
16:08:46,49.1229338333,N,9.20988683333,E,07
16:08:47,49.1229353333,N,9.20988816667,E,07
16:08:48,49.1229368333,N,9.20988983333,E,07
16:08:49,49.1229396667,N,9.20989466667,E,07
16:08:50,49.122942,N,9.20989766667,E,07
16:08:51,49.122944,N,9.20989966667,E,07
16:08:52,49.1229463333,N,9.20990216667,E,07
16:08:53,49.1229493333,N,9.20990733333,E,07
16:08:54,49.1229521667,N,9.20991083333,E,07
16:08:55,49.122955,N,9.20991466667,E,07
16:08:56,49.1229573333,N,9.20991766667,E,07
16:08:57,49.1229595,N,9.20992133333,E,07
16:08:58,49.1229598333,N,9.20991966667,E,08
16:08:59,49.1229598333,N,9.209918,E,08
16:09:00,49.1229596667,N,9.20991633333,E,08
16:09:01,49.1229595,N,9.20991533333,E,08
16:09:02,49.1229613333,N,9.20991866667,E,08
16:09:03,49.1229636667,N,9.20992216667,E,08
16:09:04,49.122966,N,9.20992666667,E,08
16:09:05,49.1229681667,N,9.20993,E,08
16:09:06,49.1229698333,N,9.20993283333,E,08
16:09:07,49.1229716667,N,9.20993566667,E,08
16:09:08,49.1229731667,N,9.20993816667,E,08
16:09:09,49.1229746667,N,9.20993983333,E,08
16:09:10,49.1229763333,N,9.20994266667,E,08
16:09:11,49.1229775,N,9.209945,E,08
16:09:12,49.1229788333,N,9.2099465,E,08
16:09:13,49.1229796667,N,9.20994683333,E,09
16:09:14,49.1229806667,N,9.20994816667,E,09
16:09:15,49.1229813333,N,9.20994916667,E,09
16:09:16,49.1229825,N,9.20994983333,E,09
16:09:17,49.122984,N,9.20995233333,E,09
16:09:18,49.1229843333,N,9.209952,E,09
16:09:19,49.1229853333,N,9.209953,E,09
16:09:20,49.1229861667,N,9.20995416667,E,09
16:09:21,49.1229873333,N,9.2099565,E,09
16:09:22,49.1229876667,N,9.209956,E,09
16:09:23,49.1229893333,N,9.20995983333,E,09
16:09:24,49.122991,N,9.209965,E,09
16:09:25,49.1229923333,N,9.20996883333,E,09
16:09:26,49.1229928333,N,9.20997116667,E,08
16:09:27,49.1229935,N,9.209974,E,08
16:09:28,49.1229921667,N,9.20997083333,E,08
16:09:29,49.1229911667,N,9.20996783333,E,08
16:09:30,49.1229915,N,9.20996966667,E,08
16:09:31,49.1229918333,N,9.20997083333,E,08
16:09:32,49.122991,N,9.20997033333,E,08
16:09:33,49.1229905,N,9.2099705,E,08
16:09:34,49.1229911667,N,9.20997316667,E,09
16:09:35,49.122991,N,9.20997433333,E,09
16:09:36,49.1229906667,N,9.20997316667,E,09
16:09:37,49.1229906667,N,9.20997483333,E,09
16:09:38,49.1229903333,N,9.209977,E,09
